Geo_FIPS,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_BTTR,Geo_BTBG,Geo_AREALAND,Geo_AREAWATR,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008
"06037570800","Census Tract 5708, Los Angeles County, California","Census Tract 5708, Los Angeles County, California","ca","140","00","ACSSF","0018595",,,,,"06","037",,,,"570800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570800",,,"2400549","705",5325,3212,316,68,717,119,726,167
"06037570901","Census Tract 5709.01, Los Angeles County, California","Census Tract 5709.01, Los Angeles County, California","ca","140","00","ACSSF","0018596",,,,,"06","037",,,,"570901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570901",,,"1815597","0",5652,3290,356,0,506,129,1156,215
"06037570902","Census Tract 5709.02, Los Angeles County, California","Census Tract 5709.02, Los Angeles County, California","ca","140","00","ACSSF","0018597",,,,,"06","037",,,,"570902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037570902",,,"1055803","0",3656,2578,117,59,317,7,293,285
"06037571000","Census Tract 5710, Los Angeles County, California","Census Tract 5710, Los Angeles County, California","ca","140","00","ACSSF","0018598",,,,,"06","037",,,,"571000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037571000",,,"1750982","0",5724,4343,155,81,271,0,677,197
"06037571101","Census Tract 5711.01, Los Angeles County, California","Census Tract 5711.01, Los Angeles County, California","ca","140","00","ACSSF","0018599",,,,,"06","037",,,,"571101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037571101",,,"1323726","0",4225,3079,42,10,289,0,595,210
"06037571102","Census Tract 5711.02, Los Angeles County, California","Census Tract 5711.02, Los Angeles County, California","ca","140","00","ACSSF","0018600",,,,,"06","037",,,,"571102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037571102",,,"1254329","0",3712,2870,28,0,303,0,264,247
"06037571300","Census Tract 5713, Los Angeles County, California","Census Tract 5713, Los Angeles County, California","ca","140","00","ACSSF","0018602",,,,,"06","037",,,,"571300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037571300",,,"2044413","43182",4201,2331,385,73,528,47,406,431
"06037571400","Census Tract 5714, Los Angeles County, California","Census Tract 5714, Los Angeles County, California","ca","140","00","ACSSF","0018603",,,,,"06","037",,,,"571400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037571400",,,"2150004","7783",4565,2719,300,8,593,174,379,392
"06037571502","Census Tract 5715.02, Los Angeles County, California","Census Tract 5715.02, Los Angeles County, California","ca","140","00","ACSSF","0018604",,,,,"06","037",,,,"571502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037571502",,,"1374550","2381",4522,1879,922,10,929,0,456,326
"06037571504","Census Tract 5715.04, Los Angeles County, California","Census Tract 5715.04, Los Angeles County, California","ca","140","00","ACSSF","0018606",,,,,"06","037",,,,"571504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037571504",,,"1535472","0",4235,1680,954,19,787,0,667,128
"06037571600","Census Tract 5716, Los Angeles County, California","Census Tract 5716, Los Angeles County, California","ca","140","00","ACSSF","0018607",,,,,"06","037",,,,"571600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037571600",,,"288946","0",2036,323,1144,0,65,0,318,186
"06037571701","Census Tract 5717.01, Los Angeles County, California","Census Tract 5717.01, Los Angeles County, California","ca","140","00","ACSSF","0018608",,,,,"06","037",,,,"571701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037571701",,,"1709619","194187",6447,1949,677,8,1246,0,2084,483
"06037571703","Census Tract 5717.03, Los Angeles County, California","Census Tract 5717.03, Los Angeles County, California","ca","140","00","ACSSF","0018609",,,,,"06","037",,,,"571703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037571703",,,"397479","0",3488,938,971,0,390,248,935,6
"06037571704","Census Tract 5717.04, Los Angeles County, California","Census Tract 5717.04, Los Angeles County, California","ca","140","00","ACSSF","0018610",,,,,"06","037",,,,"571704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037571704",,,"481586","0",4602,723,912,25,565,460,1737,180
"06037571800","Census Tract 5718, Los Angeles County, California","Census Tract 5718, Los Angeles County, California","ca","140","00","ACSSF","0018611",,,,,"06","037",,,,"571800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037571800",,,"2619726","154960",3223,2377,181,0,438,0,150,77
"06037571900","Census Tract 5719, Los Angeles County, California","Census Tract 5719, Los Angeles County, California","ca","140","00","ACSSF","0018612",,,,,"06","037",,,,"571900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037571900",,,"1944970","0",5522,2951,890,0,583,0,567,531
"06037572001","Census Tract 5720.01, Los Angeles County, California","Census Tract 5720.01, Los Angeles County, California","ca","140","00","ACSSF","0018613",,,,,"06","037",,,,"572001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037572001",,,"1442002","0",5082,2969,218,56,544,0,1121,174
"06037572201","Census Tract 5722.01, Los Angeles County, California","Census Tract 5722.01, Los Angeles County, California","ca","140","00","ACSSF","0018616",,,,,"06","037",,,,"572201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037572201",,,"1533449","20731",6348,1523,1163,25,1938,206,1061,432
"06037572202","Census Tract 5722.02, Los Angeles County, California","Census Tract 5722.02, Los Angeles County, California","ca","140","00","ACSSF","0018617",,,,,"06","037",,,,"572202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037572202",,,"1521942","30275",3826,1016,481,33,1599,156,324,217
"06037572301","Census Tract 5723.01, Los Angeles County, California","Census Tract 5723.01, Los Angeles County, California","ca","140","00","ACSSF","0018618",,,,,"06","037",,,,"572301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037572301",,,"814610","0",3616,1641,310,0,1123,237,297,8
"06037572500","Census Tract 5725, Los Angeles County, California","Census Tract 5725, Los Angeles County, California","ca","140","00","ACSSF","0018621",,,,,"06","037",,,,"572500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037572500",,,"592705","0",3406,1214,933,0,429,0,465,365
"06037572600","Census Tract 5726, Los Angeles County, California","Census Tract 5726, Los Angeles County, California","ca","140","00","ACSSF","0018622",,,,,"06","037",,,,"572600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037572600",,,"1223332","49301",5524,2868,313,26,1277,0,759,281
"06037572700","Census Tract 5727, Los Angeles County, California","Census Tract 5727, Los Angeles County, California","ca","140","00","ACSSF","0018623",,,,,"06","037",,,,"572700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037572700",,,"1002312","72083",6282,1754,518,0,2857,12,746,395
"06037573002","Census Tract 5730.02, Los Angeles County, California","Census Tract 5730.02, Los Angeles County, California","ca","140","00","ACSSF","0018626",,,,,"06","037",,,,"573002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573002",,,"324505","0",4163,1345,614,10,151,0,1789,254
"06037573003","Census Tract 5730.03, Los Angeles County, California","Census Tract 5730.03, Los Angeles County, California","ca","140","00","ACSSF","0018627",,,,,"06","037",,,,"573003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573003",,,"401153","46959",1943,1146,442,0,355,0,0,0
"06037573004","Census Tract 5730.04, Los Angeles County, California","Census Tract 5730.04, Los Angeles County, California","ca","140","00","ACSSF","0018628",,,,,"06","037",,,,"573004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573004",,,"410913","0",5651,2060,966,122,202,0,1716,585
"06037573201","Census Tract 5732.01, Los Angeles County, California","Census Tract 5732.01, Los Angeles County, California","ca","140","00","ACSSF","0018630",,,,,"06","037",,,,"573201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573201",,,"601726","0",4983,2096,740,10,546,28,1480,83
"06037573202","Census Tract 5732.02, Los Angeles County, California","Census Tract 5732.02, Los Angeles County, California","ca","140","00","ACSSF","0018631",,,,,"06","037",,,,"573202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573202",,,"649038","0",5266,1405,805,16,1073,0,1612,355
"06037573300","Census Tract 5733, Los Angeles County, California","Census Tract 5733, Los Angeles County, California","ca","140","00","ACSSF","0018632",,,,,"06","037",,,,"573300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573300",,,"786715","0",4265,590,683,37,1821,67,622,445
"06037573401","Census Tract 5734.01, Los Angeles County, California","Census Tract 5734.01, Los Angeles County, California","ca","140","00","ACSSF","0018633",,,,,"06","037",,,,"573401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573401",,,"1039600","4445",1296,851,92,0,121,0,209,23
"06037573402","Census Tract 5734.02, Los Angeles County, California","Census Tract 5734.02, Los Angeles County, California","ca","140","00","ACSSF","0018634",,,,,"06","037",,,,"573402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573402",,,"2961722","0",6158,2010,823,143,1403,55,1120,604
"06037573403","Census Tract 5734.03, Los Angeles County, California","Census Tract 5734.03, Los Angeles County, California","ca","140","00","ACSSF","0018635",,,,,"06","037",,,,"573403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573403",,,"1691810","0",3339,1579,504,0,932,0,244,80
"06037573601","Census Tract 5736.01, Los Angeles County, California","Census Tract 5736.01, Los Angeles County, California","ca","140","00","ACSSF","0018636",,,,,"06","037",,,,"573601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573601",,,"3707010","1760",6153,4448,319,17,459,0,461,449
"06037573700","Census Tract 5737, Los Angeles County, California","Census Tract 5737, Los Angeles County, California","ca","140","00","ACSSF","0018637",,,,,"06","037",,,,"573700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573700",,,"1823516","1861",4877,3706,28,10,379,0,429,325
"06037573800","Census Tract 5738, Los Angeles County, California","Census Tract 5738, Los Angeles County, California","ca","140","00","ACSSF","0018638",,,,,"06","037",,,,"573800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573800",,,"1534012","0",4370,3499,91,0,220,0,264,296
"06037573902","Census Tract 5739.02, Los Angeles County, California","Census Tract 5739.02, Los Angeles County, California","ca","140","00","ACSSF","0018639",,,,,"06","037",,,,"573902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573902",,,"679490","8605",2212,1449,186,70,294,0,67,146
"06037574000","Census Tract 5740, Los Angeles County, California","Census Tract 5740, Los Angeles County, California","ca","140","00","ACSSF","0018640",,,,,"06","037",,,,"574000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574000",,,"1819896","0",5476,4180,86,0,384,69,318,439
"06037574100","Census Tract 5741, Los Angeles County, California","Census Tract 5741, Los Angeles County, California","ca","140","00","ACSSF","0018641",,,,,"06","037",,,,"574100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574100",,,"1829544","9607",5173,4040,151,77,344,6,347,208
"06037574201","Census Tract 5742.01, Los Angeles County, California","Census Tract 5742.01, Los Angeles County, California","ca","140","00","ACSSF","0018642",,,,,"06","037",,,,"574201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574201",,,"1279082","15561",3361,1816,215,21,557,0,639,113
"06037574202","Census Tract 5742.02, Los Angeles County, California","Census Tract 5742.02, Los Angeles County, California","ca","140","00","ACSSF","0018643",,,,,"06","037",,,,"574202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574202",,,"1354064","3008",2306,1707,116,9,127,27,212,108
"06037574300","Census Tract 5743, Los Angeles County, California","Census Tract 5743, Los Angeles County, California","ca","140","00","ACSSF","0018644",,,,,"06","037",,,,"574300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574300",,,"2459844","30093",5437,3943,170,0,680,0,377,267
"06037574400","Census Tract 5744, Los Angeles County, California","Census Tract 5744, Los Angeles County, California","ca","140","00","ACSSF","0018645",,,,,"06","037",,,,"574400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574400",,,"3322341","69240",5265,4042,225,0,478,0,456,64
"06037574500","Census Tract 5745, Los Angeles County, California","Census Tract 5745, Los Angeles County, California","ca","140","00","ACSSF","0018646",,,,,"06","037",,,,"574500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574500",,,"2509959","126056",6391,4635,225,46,574,126,333,452
"06037574602","Census Tract 5746.02, Los Angeles County, California","Census Tract 5746.02, Los Angeles County, California","ca","140","00","ACSSF","0018648",,,,,"06","037",,,,"574602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574602",,,"569241","16243",1084,850,72,0,112,39,11,0
"06037574800","Census Tract 5748, Los Angeles County, California","Census Tract 5748, Los Angeles County, California","ca","140","00","ACSSF","0018650",,,,,"06","037",,,,"574800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574800",,,"1108063","0",2823,2187,102,0,396,0,107,31
"06037574901","Census Tract 5749.01, Los Angeles County, California","Census Tract 5749.01, Los Angeles County, California","ca","140","00","ACSSF","0018651",,,,,"06","037",,,,"574901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574901",,,"1341384","0",3779,3048,237,0,219,0,117,158
"06037574902","Census Tract 5749.02, Los Angeles County, California","Census Tract 5749.02, Los Angeles County, California","ca","140","00","ACSSF","0018652",,,,,"06","037",,,,"574902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574902",,,"805597","0",4775,2573,524,35,940,24,401,278
"06037575001","Census Tract 5750.01, Los Angeles County, California","Census Tract 5750.01, Los Angeles County, California","ca","140","00","ACSSF","0018653",,,,,"06","037",,,,"575001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575001",,,"944215","0",3921,2316,414,65,665,0,402,59
"06037575002","Census Tract 5750.02, Los Angeles County, California","Census Tract 5750.02, Los Angeles County, California","ca","140","00","ACSSF","0018654",,,,,"06","037",,,,"575002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575002",,,"965374","0",4580,2405,327,56,645,0,695,452
"06037575101","Census Tract 5751.01, Los Angeles County, California","Census Tract 5751.01, Los Angeles County, California","ca","140","00","ACSSF","0018655",,,,,"06","037",,,,"575101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575101",,,"421539","0",4939,1377,930,0,770,11,1769,82
"06037575102","Census Tract 5751.02, Los Angeles County, California","Census Tract 5751.02, Los Angeles County, California","ca","140","00","ACSSF","0018656",,,,,"06","037",,,,"575102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575102",,,"405960","0",4513,722,312,0,1166,0,2136,177
"06037575103","Census Tract 5751.03, Los Angeles County, California","Census Tract 5751.03, Los Angeles County, California","ca","140","00","ACSSF","0018657",,,,,"06","037",,,,"575103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575103",,,"482515","0",5129,1944,877,63,509,0,1496,240
"06037575201","Census Tract 5752.01, Los Angeles County, California","Census Tract 5752.01, Los Angeles County, California","ca","140","00","ACSSF","0018658",,,,,"06","037",,,,"575201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575201",,,"566596","0",5448,1659,419,91,1638,176,1264,201
"06037575202","Census Tract 5752.02, Los Angeles County, California","Census Tract 5752.02, Los Angeles County, California","ca","140","00","ACSSF","0018659",,,,,"06","037",,,,"575202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575202",,,"404091","0",4870,2048,149,0,1466,0,1207,0
"06037575300","Census Tract 5753, Los Angeles County, California","Census Tract 5753, Los Angeles County, California","ca","140","00","ACSSF","0018660",,,,,"06","037",,,,"575300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575300",,,"648065","0",4939,1887,668,86,800,74,1142,282
"06037575401","Census Tract 5754.01, Los Angeles County, California","Census Tract 5754.01, Los Angeles County, California","ca","140","00","ACSSF","0018661",,,,,"06","037",,,,"575401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575401",,,"821448","68477",5257,2548,609,0,322,0,1430,348
"06037575402","Census Tract 5754.02, Los Angeles County, California","Census Tract 5754.02, Los Angeles County, California","ca","140","00","ACSSF","0018662",,,,,"06","037",,,,"575402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575402",,,"323805","0",3448,1629,499,100,131,0,926,163
"06037575801","Census Tract 5758.01, Los Angeles County, California","Census Tract 5758.01, Los Angeles County, California","ca","140","00","ACSSF","0018664",,,,,"06","037",,,,"575801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575801",,,"382124","51710",2835,2224,151,37,16,0,277,130
"06037575802","Census Tract 5758.02, Los Angeles County, California","Census Tract 5758.02, Los Angeles County, California","ca","140","00","ACSSF","0018665",,,,,"06","037",,,,"575802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575802",,,"320941","0",5336,2656,886,0,137,0,1304,353
"06037575803","Census Tract 5758.03, Los Angeles County, California","Census Tract 5758.03, Los Angeles County, California","ca","140","00","ACSSF","0018666",,,,,"06","037",,,,"575803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575803",,,"199588","0",2631,1474,483,19,196,0,392,67
"06037575901","Census Tract 5759.01, Los Angeles County, California","Census Tract 5759.01, Los Angeles County, California","ca","140","00","ACSSF","0018667",,,,,"06","037",,,,"575901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575901",,,"419620","68001",3246,1141,583,0,327,0,991,204
"06037575902","Census Tract 5759.02, Los Angeles County, California","Census Tract 5759.02, Los Angeles County, California","ca","140","00","ACSSF","0018668",,,,,"06","037",,,,"575902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575902",,,"350515","0",4691,2202,1167,0,337,0,735,250
"06037576001","Census Tract 5760.01, Los Angeles County, California","Census Tract 5760.01, Los Angeles County, California","ca","140","00","ACSSF","0018669",,,,,"06","037",,,,"576001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576001",,,"1769926","1325184",4484,3031,351,18,631,0,233,220
"06037576200","Census Tract 5762, Los Angeles County, California","Census Tract 5762, Los Angeles County, California","ca","140","00","ACSSF","0018670",,,,,"06","037",,,,"576200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576200",,,"696661","0",6031,2934,961,15,579,37,1292,213
"06037576301","Census Tract 5763.01, Los Angeles County, California","Census Tract 5763.01, Los Angeles County, California","ca","140","00","ACSSF","0018671",,,,,"06","037",,,,"576301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576301",,,"548534","0",3912,1598,694,19,305,0,1170,126
"06037576302","Census Tract 5763.02, Los Angeles County, California","Census Tract 5763.02, Los Angeles County, California","ca","140","00","ACSSF","0018672",,,,,"06","037",,,,"576302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576302",,,"323710","0",4012,1715,519,22,636,0,802,318
"06037576401","Census Tract 5764.01, Los Angeles County, California","Census Tract 5764.01, Los Angeles County, California","ca","140","00","ACSSF","0018673",,,,,"06","037",,,,"576401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576401",,,"324020","0",4623,1695,420,18,946,49,1456,39
"06037576402","Census Tract 5764.02, Los Angeles County, California","Census Tract 5764.02, Los Angeles County, California","ca","140","00","ACSSF","0018674",,,,,"06","037",,,,"576402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576402",,,"324449","0",4961,2259,567,0,880,0,1049,206
"06037576403","Census Tract 5764.03, Los Angeles County, California","Census Tract 5764.03, Los Angeles County, California","ca","140","00","ACSSF","0018675",,,,,"06","037",,,,"576403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576403",,,"324541","0",5484,2400,656,0,964,0,1360,104
"06037576501","Census Tract 5765.01, Los Angeles County, California","Census Tract 5765.01, Los Angeles County, California","ca","140","00","ACSSF","0018676",,,,,"06","037",,,,"576501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576501",,,"291367","0",3252,1868,403,0,443,0,419,119
"06037576502","Census Tract 5765.02, Los Angeles County, California","Census Tract 5765.02, Los Angeles County, California","ca","140","00","ACSSF","0018677",,,,,"06","037",,,,"576502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576502",,,"307615","0",4769,1493,1080,12,275,0,1429,480
"06037576503","Census Tract 5765.03, Los Angeles County, California","Census Tract 5765.03, Los Angeles County, California","ca","140","00","ACSSF","0018678",,,,,"06","037",,,,"576503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576503",,,"311783","0",4289,2267,569,31,360,0,754,308
"06037576601","Census Tract 5766.01, Los Angeles County, California","Census Tract 5766.01, Los Angeles County, California","ca","140","00","ACSSF","0018679",,,,,"06","037",,,,"576601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576601",,,"430252","31074",4555,2984,489,0,376,0,458,248
"06037576602","Census Tract 5766.02, Los Angeles County, California","Census Tract 5766.02, Los Angeles County, California","ca","140","00","ACSSF","0018680",,,,,"06","037",,,,"576602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576602",,,"531227","4519149",3815,2452,370,0,504,0,249,240
"06037576700","Census Tract 5767, Los Angeles County, California","Census Tract 5767, Los Angeles County, California","ca","140","00","ACSSF","0018681",,,,,"06","037",,,,"576700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576700",,,"774674","1427268",4074,3307,181,0,215,0,135,236
"06037576801","Census Tract 5768.01, Los Angeles County, California","Census Tract 5768.01, Los Angeles County, California","ca","140","00","ACSSF","0018682",,,,,"06","037",,,,"576801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576801",,,"514751","0",3345,1826,483,0,317,9,556,154
"06037576802","Census Tract 5768.02, Los Angeles County, California","Census Tract 5768.02, Los Angeles County, California","ca","140","00","ACSSF","0018683",,,,,"06","037",,,,"576802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576802",,,"467792","0",4122,2692,548,23,331,0,206,322
"06037576901","Census Tract 5769.01, Los Angeles County, California","Census Tract 5769.01, Los Angeles County, California","ca","140","00","ACSSF","0018684",,,,,"06","037",,,,"576901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576901",,,"444895","0",5594,1743,857,0,959,68,1869,98
"06037576903","Census Tract 5769.03, Los Angeles County, California","Census Tract 5769.03, Los Angeles County, California","ca","140","00","ACSSF","0018685",,,,,"06","037",,,,"576903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576903",,,"324705","0",4256,1437,300,23,538,24,1914,20
"06037576904","Census Tract 5769.04, Los Angeles County, California","Census Tract 5769.04, Los Angeles County, California","ca","140","00","ACSSF","0018686",,,,,"06","037",,,,"576904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576904",,,"366088","0",3076,1074,474,27,496,0,737,268
"06037577000","Census Tract 5770, Los Angeles County, California","Census Tract 5770, Los Angeles County, California","ca","140","00","ACSSF","0018687",,,,,"06","037",,,,"577000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577000",,,"1846200","2503",6989,3787,1149,100,909,72,774,198
"06037577100","Census Tract 5771, Los Angeles County, California","Census Tract 5771, Los Angeles County, California","ca","140","00","ACSSF","0018688",,,,,"06","037",,,,"577100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577100",,,"1215410","0",6197,4491,463,0,387,0,539,317
"06037577200","Census Tract 5772, Los Angeles County, California","Census Tract 5772, Los Angeles County, California","ca","140","00","ACSSF","0018689",,,,,"06","037",,,,"577200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577200",,,"952675","1686562",5343,4328,90,0,415,103,258,149
"06037577300","Census Tract 5773, Los Angeles County, California","Census Tract 5773, Los Angeles County, California","ca","140","00","ACSSF","0018690",,,,,"06","037",,,,"577300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577300",,,"889180","2184908",5133,3992,159,124,221,0,380,257
"06037577400","Census Tract 5774, Los Angeles County, California","Census Tract 5774, Los Angeles County, California","ca","140","00","ACSSF","0018691",,,,,"06","037",,,,"577400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577400",,,"645376","0",2818,2210,96,8,324,51,98,31
"06037577501","Census Tract 5775.01, Los Angeles County, California","Census Tract 5775.01, Los Angeles County, California","ca","140","00","ACSSF","0018692",,,,,"06","037",,,,"577501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577501",,,"824182","537854",3488,3259,21,15,44,0,98,51
"06037577504","Census Tract 5775.04, Los Angeles County, California","Census Tract 5775.04, Los Angeles County, California","ca","140","00","ACSSF","0018693",,,,,"06","037",,,,"577504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577504",,,"386817","3714747",1349,1231,0,7,38,0,66,7
"06037577602","Census Tract 5776.02, Los Angeles County, California","Census Tract 5776.02, Los Angeles County, California","ca","140","00","ACSSF","0018694",,,,,"06","037",,,,"577602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577602",,,"1324998","69272",3281,2473,221,0,467,0,96,24
"06037577604","Census Tract 5776.04, Los Angeles County, California","Census Tract 5776.04, Los Angeles County, California","ca","140","00","ACSSF","0018696",,,,,"06","037",,,,"577604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577604",,,"853432","645395",1206,1038,58,0,88,0,0,22
